benchmark,solver,configuration,time,status,result,verifier-time,verifier-status,verifier-result,drat,drat_final,drat_time,cake,VBS_Origin,name
new/DLTM_twitter845_79_18.cnf.bz2,cryptominisat-ccnr-lsids,default,2041.23,complete,SAT,0.0197639,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr-lsids
new/DLTM_twitter845_79_18.cnf.bz2,cryptominisat-walksat,default,1423.82,complete,SAT,0.0185581,complete,SAT-VERIFIED,None,None,None,None,False,CMS-walksat
new/DLTM_twitter845_79_18.cnf.bz2,exp_L_MLD_CBT_DL,default,2798.88,complete,SAT,0.01756,complete,SAT-VERIFIED,None,None,None,None,False,exp_L_MLD_CBT_DL
new/DLTM_twitter845_79_18.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,3559.27,complete,SAT,0.0181871,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
new/DLTM_twitter845_79_18.cnf.bz2,exp_V_L_MLD_CBT_DL,default,3814.31,complete,SAT,0.016412,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_L_MLD_CBT_DL
new/DLTM_twitter845_79_18.cnf.bz2,exp_V_MLD_CBT_DL,default,2536.51,complete,SAT,0.023327,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_MLD_CBT_DL
new/DLTM_twitter845_79_18.cnf.bz2,glucose3.0,proofs,279.631,complete,SAT,0.020137,complete,SAT-VERIFIED,None,None,None,None,False,Glucose3.0_proofs
new/DLTM_twitter845_79_18.cnf.bz2,upGlucose-3.0_PADC,default,1123.0,complete,SAT,0.0216829,complete,SAT-VERIFIED,None,None,None,None,False,upGlucose3.0_PADC
new/DLTM_twitter845_79_19.cnf.bz2,CaDiCaL-sc2020,default,144.999,complete,SAT,0.0171019,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-sc2020
new/DLTM_twitter845_79_19.cnf.bz2,DurianSat,default,1651.3,complete,SAT,0.0235389,complete,SAT-VERIFIED,None,None,None,None,False,DurianSat
new/DLTM_twitter845_79_19.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,80.696,complete,SAT,0.0214669,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL
new/DLTM_twitter845_79_19.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,71.9903,complete,SAT,0.0175121,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL_OVAU_Exp
new/DLTM_twitter845_79_19.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,260.399,complete,SAT,0.0218209,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL_OVAU_Lin
new/DLTM_twitter845_79_19.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,326.866,complete,SAT,0.0136881,complete,SAT-VERIFIED,None,None,None,None,False,PSIDS_DL
new/DLTM_twitter845_79_19.cnf.bz2,Kissat-sc2020-default,default,29.0265,complete,SAT,0.0107109,complete,SAT-VERIFIED,None,None,None,None,True,Kissat
new/DLTM_twitter845_79_19.cnf.bz2,Kissat-sc2020-sat,default,703.924,complete,SAT,0.0237239,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-sat
new/DLTM_twitter845_79_19.cnf.bz2,Kissat-sc2020-unsat,default,294.138,complete,SAT,0.023557,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-unsat
new/DLTM_twitter845_79_19.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,2615.83,complete,SAT,0.017177,complete,SAT-VERIFIED,None,None,None,None,False,Scavel
new/DLTM_twitter845_79_19.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,2770.11,complete,SAT,0.01936,complete,SAT-VERIFIED,None,None,None,None,False,Maple-alluip-trail
new/DLTM_twitter845_79_19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,451.772,complete,SAT,0.015791,complete,SAT-VERIFIED,None,None,None,None,False,MapleCOMSPS_init
new/DLTM_twitter845_79_19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,107.42,complete,SAT,0.0154119,complete,SAT-VERIFIED,None,None,None,None,False,MapleCOMSPS_drup
new/DLTM_twitter845_79_19.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,2869.3,complete,SAT,0.0159121,complete,SAT-VERIFIED,None,None,None,None,False,Scavel01
new/DLTM_twitter845_79_19.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,1816.9,complete,SAT,0.0256899,complete,SAT-VERIFIED,None,None,None,None,False,Scavel02
new/DLTM_twitter845_79_19.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,297.508,complete,SAT,0.0230921,complete,SAT-VERIFIED,None,None,None,None,False,f2trc-DL
new/DLTM_twitter845_79_19.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,196.916,complete,SAT,0.015265,complete,SAT-VERIFIED,None,None,None,None,False,MapleCBT-DL-v3
new/DLTM_twitter845_79_19.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,555.35,complete,SAT,0.0222671,complete,SAT-VERIFIED,None,None,None,None,False,f2trc
new/DLTM_twitter845_79_19.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,282.121,complete,SAT,0.0236969,complete,SAT-VERIFIED,None,None,None,None,False,f2trc-s
new/DLTM_twitter845_79_19.cnf.bz2,Maple_CM+dist,default,2591.44,complete,SAT,0.0172591,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist
new/DLTM_twitter845_79_19.cnf.bz2,Maple_CM+dist+sattime2s+-,default,2580.82,complete,SAT,0.0278389,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist+sat2s
new/DLTM_twitter845_79_19.cnf.bz2,Maple_CM+dist+simp2--,default,2594.62,complete,SAT,0.022322,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist+simp2
new/DLTM_twitter845_79_19.cnf.bz2,Maple_CMused+dist,default,2528.97,complete,SAT,0.0215529,complete,SAT-VERIFIED,None,None,None,None,False,MapleCMused+dist
new/DLTM_twitter845_79_19.cnf.bz2,Maple_mix,default,424.536,complete,SAT,0.02419,complete,SAT-VERIFIED,None,None,None,None,False,Maple_Mix
new/DLTM_twitter845_79_19.cnf.bz2,Maple_simp,default,225.247,complete,SAT,0.0156241,complete,SAT-VERIFIED,None,None,None,None,False,Maple_Simp
new/DLTM_twitter845_79_19.cnf.bz2,ParaFROST,default,633.25,complete,SAT,0.022059,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST
new/DLTM_twitter845_79_19.cnf.bz2,ParaFROST_CBT,default,390.396,complete,SAT,0.019875,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST_CBT
new/DLTM_twitter845_79_19.cnf.bz2,PauSat,default,5000.05,timeout (wallclock),UNKNOWN,0.0279189,complete,--,None,None,None,None,False,PauSat
new/DLTM_twitter845_79_19.cnf.bz2,PauSat_noproof,default,5000.02,timeout (wallclock),UNKNOWN,0.022958,complete,--,None,None,None,None,False,PauSat_noproof
new/DLTM_twitter845_79_19.cnf.bz2,Relaxed_LCMDCBDL,default,719.975,complete,SAT,0.019977,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed
new/DLTM_twitter845_79_19.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,121.289,complete,SAT,0.0213651,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed_newTech
new/DLTM_twitter845_79_19.cnf.bz2,SLIME,default,56.3627,complete,SAT,0.020145,complete,SAT-VERIFIED,None,None,None,None,False,SLIME
new/DLTM_twitter845_79_19.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,137.575,complete,SAT,0.019819,complete,SAT-VERIFIED,None,None,None,None,False,Undominated16
new/DLTM_twitter845_79_19.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,137.955,complete,SAT,0.0231619,complete,SAT-VERIFIED,None,None,None,None,False,Undominated24
new/DLTM_twitter845_79_19.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,140.695,complete,SAT,0.0213879,complete,SAT-VERIFIED,None,None,None,None,False,Undominated36
new/DLTM_twitter845_79_19.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,77.8487,complete,SAT,0.0204551,complete,SAT-VERIFIED,None,None,None,None,False,Undominated
new/DLTM_twitter845_79_19.cnf.bz2,cadical-alluip,default,83.2145,complete,SAT,0.024812,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip
new/DLTM_twitter845_79_19.cnf.bz2,cadical-alluip-trail,default,83.1219,complete,SAT,0.0207479,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip-trail
new/DLTM_twitter845_79_19.cnf.bz2,cadical-trail,default,71.6468,complete,SAT,0.451029,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-trail
new/DLTM_twitter845_79_19.cnf.bz2,cryptominisat-ccnr,default,93.4632,complete,SAT,0.017792,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr
new/DLTM_twitter845_79_19.cnf.bz2,cryptominisat-ccnr-lsids,default,176.94,complete,SAT,0.02185,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr-lsids
new/DLTM_twitter845_79_19.cnf.bz2,cryptominisat-walksat,default,195.759,complete,SAT,0.0170031,complete,SAT-VERIFIED,None,None,None,None,False,CMS-walksat
new/DLTM_twitter845_79_19.cnf.bz2,exp_L_MLD_CBT_DL,default,2654.84,complete,SAT,0.0217381,complete,SAT-VERIFIED,None,None,None,None,False,exp_L_MLD_CBT_DL
new/DLTM_twitter845_79_19.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,2539.93,complete,SAT,0.022437,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
new/DLTM_twitter845_79_19.cnf.bz2,exp_V_L_MLD_CBT_DL,default,2579.18,complete,SAT,0.0231329,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_L_MLD_CBT_DL
new/DLTM_twitter845_79_19.cnf.bz2,exp_V_MLD_CBT_DL,default,2609.22,complete,SAT,0.0245661,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_MLD_CBT_DL
new/DLTM_twitter845_79_19.cnf.bz2,glucose3.0,proofs,313.479,complete,SAT,0.020662,complete,SAT-VERIFIED,None,None,None,None,False,Glucose3.0_proofs
new/DLTM_twitter845_79_19.cnf.bz2,upGlucose-3.0_PADC,default,39.8631,complete,SAT,0.011528,complete,SAT-VERIFIED,None,None,None,None,False,upGlucose3.0_PADC
old/GreenTao_2-5-5_34308.cnf.bz2,CaDiCaL-sc2020,default,5000.03,timeout (wallclock),UNKNOWN,0.0306949,complete,--,None,None,None,None,False,CaDiCaL-sc2020
old/GreenTao_2-5-5_34308.cnf.bz2,DurianSat,default,5000.01,timeout (wallclock),UNKNOWN,0.0346471,complete,--,None,None,None,None,False,DurianSat
old/GreenTao_2-5-5_34308.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.02,timeout (wallclock),UNKNOWN,0.0328201,complete,--,None,None,None,None,False,PADC_DL
old/GreenTao_2-5-5_34308.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.02,timeout (wallclock),UNKNOWN,0.0314139,complete,--,None,None,None,None,False,PADC_DL_OVAU_Exp
old/GreenTao_2-5-5_34308.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.01,timeout (wallclock),UNKNOWN,0.033028,complete,--,None,None,None,None,False,PADC_DL_OVAU_Lin
old/GreenTao_2-5-5_34308.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.01,timeout (wallclock),UNKNOWN,0.0323759,complete,--,None,None,None,None,False,PSIDS_DL
old/GreenTao_2-5-5_34308.cnf.bz2,Kissat-sc2020-default,default,5000.02,timeout (wallclock),UNKNOWN,0.032678,complete,--,None,None,None,None,False,Kissat
old/GreenTao_2-5-5_34308.cnf.bz2,Kissat-sc2020-sat,default,5000.02,timeout (wallclock),UNKNOWN,0.0329951,complete,--,None,None,None,None,False,Kissat-sat
old/GreenTao_2-5-5_34308.cnf.bz2,Kissat-sc2020-unsat,default,5000.1,timeout (wallclock),UNKNOWN,0.0322301,complete,--,None,None,None,None,False,Kissat-unsat
old/GreenTao_2-5-5_34308.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.01,timeout (wallclock),UNKNOWN,0.0321891,complete,--,None,None,None,None,False,Scavel
old/GreenTao_2-5-5_34308.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.01,timeout (wallclock),UNKNOWN,0.034263,complete,--,None,None,None,None,False,Maple-alluip-trail
old/GreenTao_2-5-5_34308.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.01,timeout (wallclock),UNKNOWN,0.0339371,complete,--,None,None,None,None,False,MapleCOMSPS_init
old/GreenTao_2-5-5_34308.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.1,timeout (wallclock),UNKNOWN,0.0317809,complete,--,None,None,None,None,False,MapleCOMSPS_drup
old/GreenTao_2-5-5_34308.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.05,timeout (wallclock),UNKNOWN,0.028079,complete,--,None,None,None,None,False,Scavel01
old/GreenTao_2-5-5_34308.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.11,timeout (wallclock),UNKNOWN,0.034189,complete,--,None,None,None,None,False,Scavel02
old/GreenTao_2-5-5_34308.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.09,timeout (wallclock),UNKNOWN,0.030395,complete,--,None,None,None,None,False,f2trc-DL
old/GreenTao_2-5-5_34308.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.08,timeout (wallclock),UNKNOWN,0.031217,complete,--,None,None,None,None,False,MapleCBT-DL-v3
old/GreenTao_2-5-5_34308.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.01,timeout (wallclock),UNKNOWN,0.034466,complete,--,None,None,None,None,False,f2trc
old/GreenTao_2-5-5_34308.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.01,timeout (wallclock),UNKNOWN,0.0330081,complete,--,None,None,None,None,False,f2trc-s
old/GreenTao_2-5-5_34308.cnf.bz2,Maple_CM+dist,default,5000.01,timeout (wallclock),UNKNOWN,0.0346371,complete,--,None,None,None,None,False,MapleCM+dist
old/GreenTao_2-5-5_34308.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.02,timeout (wallclock),UNKNOWN,0.029127,complete,--,None,None,None,None,False,MapleCM+dist+sat2s
old/GreenTao_2-5-5_34308.cnf.bz2,Maple_CM+dist+simp2--,default,5000.03,timeout (wallclock),UNKNOWN,0.0328649,complete,--,None,None,None,None,False,MapleCM+dist+simp2
old/GreenTao_2-5-5_34308.cnf.bz2,Maple_CMused+dist,default,5000.01,timeout (wallclock),UNKNOWN,0.032751,complete,--,None,None,None,None,False,MapleCMused+dist
old/GreenTao_2-5-5_34308.cnf.bz2,Maple_mix,default,5000.03,timeout (wallclock),UNKNOWN,0.030243,complete,--,None,None,None,None,False,Maple_Mix
old/GreenTao_2-5-5_34308.cnf.bz2,Maple_simp,default,5000.04,timeout (wallclock),UNKNOWN,0.034534,complete,--,None,None,None,None,False,Maple_Simp
old/GreenTao_2-5-5_34308.cnf.bz2,ParaFROST,default,5000.03,timeout (wallclock),UNKNOWN,0.0292359,complete,--,None,None,None,None,False,ParaFROST
old/GreenTao_2-5-5_34308.cnf.bz2,ParaFROST_CBT,default,5000.02,timeout (wallclock),UNKNOWN,0.0503781,complete,--,None,None,None,None,False,ParaFROST_CBT
old/GreenTao_2-5-5_34308.cnf.bz2,PauSat,default,5000.03,timeout (wallclock),UNKNOWN,0.026922,complete,--,None,None,None,None,False,PauSat
old/GreenTao_2-5-5_34308.cnf.bz2,PauSat_noproof,default,5000.02,timeout (wallclock),UNKNOWN,0.0294569,complete,--,None,None,None,None,False,PauSat_noproof
old/GreenTao_2-5-5_34308.cnf.bz2,Relaxed_LCMDCBDL,default,5000.03,timeout (wallclock),UNKNOWN,0.032562,complete,--,None,None,None,None,False,Relaxed
old/GreenTao_2-5-5_34308.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.1,timeout (wallclock),UNKNOWN,0.0353689,complete,--,None,None,None,None,False,Relaxed_newTech
old/GreenTao_2-5-5_34308.cnf.bz2,SLIME,default,5000.02,timeout (wallclock),UNKNOWN,0.035592,complete,--,None,None,None,None,False,SLIME
old/GreenTao_2-5-5_34308.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0263581,complete,--,None,None,None,None,False,Undominated16
old/GreenTao_2-5-5_34308.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0188749,complete,--,None,None,None,None,False,Undominated24
old/GreenTao_2-5-5_34308.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.08,timeout (wallclock),UNKNOWN,0.0200501,complete,--,None,None,None,None,False,Undominated36
old/GreenTao_2-5-5_34308.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.01,timeout (wallclock),UNKNOWN,0.0320331,complete,--,None,None,None,None,False,Undominated
old/GreenTao_2-5-5_34308.cnf.bz2,cadical-alluip,default,5000.07,timeout (wallclock),UNKNOWN,0.0326509,complete,--,None,None,None,None,False,CaDiCaL-alluip
old/GreenTao_2-5-5_34308.cnf.bz2,cadical-alluip-trail,default,5000.03,timeout (wallclock),UNKNOWN,0.0566,complete,--,None,None,None,None,False,CaDiCaL-alluip-trail
old/GreenTao_2-5-5_34308.cnf.bz2,cadical-trail,default,5000.13,timeout (wallclock),UNKNOWN,0.0346911,complete,--,None,None,None,None,False,CaDiCaL-trail
old/GreenTao_2-5-5_34308.cnf.bz2,cryptominisat-ccnr,default,5000.02,timeout (wallclock),UNKNOWN,0.0321411,complete,--,None,None,None,None,False,CMS-ccnr
old/GreenTao_2-5-5_34308.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.09,timeout (wallclock),UNKNOWN,0.0329029,complete,--,None,None,None,None,False,CMS-ccnr-lsids
old/GreenTao_2-5-5_34308.cnf.bz2,cryptominisat-walksat,default,5000.03,timeout (wallclock),UNKNOWN,0.033222,complete,--,None,None,None,None,False,CMS-walksat
old/GreenTao_2-5-5_34308.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.12,timeout (wallclock),UNKNOWN,0.033423,complete,--,None,None,None,None,False,exp_L_MLD_CBT_DL
old/GreenTao_2-5-5_34308.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.06,timeout (wallclock),UNKNOWN,0.0318831,complete,--,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
old/GreenTao_2-5-5_34308.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0316149,complete,--,None,None,None,None,False,exp_V_L_MLD_CBT_DL
old/GreenTao_2-5-5_34308.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.11,timeout (wallclock),UNKNOWN,0.0336951,complete,--,None,None,None,None,False,exp_V_MLD_CBT_DL
old/GreenTao_2-5-5_34308.cnf.bz2,glucose3.0,proofs,5000.02,timeout (wallclock),UNKNOWN,0.0334711,complete,--,None,None,None,None,False,Glucose3.0_proofs
old/GreenTao_2-5-5_34308.cnf.bz2,upGlucose-3.0_PADC,default,5000.02,timeout (wallclock),UNKNOWN,0.0334089,complete,--,None,None,None,None,False,upGlucose3.0_PADC
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,CaDiCaL-sc2020,default,5000.06,timeout (wallclock),UNKNOWN,0.0207751,complete,--,None,None,None,None,False,CaDiCaL-sc2020
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,DurianSat,default,5000.09,timeout (wallclock),UNKNOWN,0.0188061,complete,--,None,None,None,None,False,DurianSat
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.07,timeout (wallclock),UNKNOWN,0.0216271,complete,--,None,None,None,None,False,PADC_DL
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.09,timeout (wallclock),UNKNOWN,0.018161,complete,--,None,None,None,None,False,PADC_DL_OVAU_Exp
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.07,timeout (wallclock),UNKNOWN,0.0243341,complete,--,None,None,None,None,False,PADC_DL_OVAU_Lin
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.06,timeout (wallclock),UNKNOWN,0.0249091,complete,--,None,None,None,None,False,PSIDS_DL
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Kissat-sc2020-default,default,5000.05,timeout (wallclock),UNKNOWN,0.0285609,complete,--,None,None,None,None,False,Kissat
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Kissat-sc2020-sat,default,5000.08,timeout (wallclock),UNKNOWN,0.0366939,complete,--,None,None,None,None,False,Kissat-sat
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Kissat-sc2020-unsat,default,5000.02,timeout (wallclock),UNKNOWN,0.020481,complete,--,None,None,None,None,False,Kissat-unsat
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.02,timeout (wallclock),UNKNOWN,0.02259,complete,--,None,None,None,None,False,Scavel
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.06,timeout (wallclock),UNKNOWN,0.0208411,complete,--,None,None,None,None,False,Maple-alluip-trail
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.02,timeout (wallclock),UNKNOWN,0.019195,complete,--,None,None,None,None,False,MapleCOMSPS_init
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.1,timeout (wallclock),UNKNOWN,0.0249731,complete,--,None,None,None,None,False,MapleCOMSPS_drup
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.04,timeout (wallclock),UNKNOWN,0.0447269,complete,--,None,None,None,None,False,Scavel01
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.03,timeout (wallclock),UNKNOWN,0.0206171,complete,--,None,None,None,None,False,Scavel02
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.02,timeout (wallclock),UNKNOWN,0.024743,complete,--,None,None,None,None,False,f2trc-DL
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.04,timeout (wallclock),UNKNOWN,0.0172301,complete,--,None,None,None,None,False,MapleCBT-DL-v3
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.04,timeout (wallclock),UNKNOWN,0.0234021,complete,--,None,None,None,None,False,f2trc
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.01,timeout (wallclock),UNKNOWN,0.021968,complete,--,None,None,None,None,False,f2trc-s
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Maple_CM+dist,default,5000.06,timeout (wallclock),UNKNOWN,0.0241781,complete,--,None,None,None,None,False,MapleCM+dist
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.02,timeout (wallclock),UNKNOWN,0.0201199,complete,--,None,None,None,None,False,MapleCM+dist+sat2s
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Maple_CM+dist+simp2--,default,5000.03,timeout (wallclock),UNKNOWN,0.034742,complete,--,None,None,None,None,False,MapleCM+dist+simp2
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Maple_CMused+dist,default,5000.02,timeout (wallclock),UNKNOWN,0.01877,complete,--,None,None,None,None,False,MapleCMused+dist
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Maple_mix,default,5000.09,timeout (wallclock),UNKNOWN,0.02394,complete,--,None,None,None,None,False,Maple_Mix
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Maple_simp,default,5000.09,timeout (wallclock),UNKNOWN,0.019966,complete,--,None,None,None,None,False,Maple_Simp
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,ParaFROST,default,5000.01,timeout (wallclock),UNKNOWN,0.032754,complete,--,None,None,None,None,False,ParaFROST
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,ParaFROST_CBT,default,5000.03,timeout (wallclock),UNKNOWN,0.0225999,complete,--,None,None,None,None,False,ParaFROST_CBT
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0295061,complete,--,None,None,None,None,False,PauSat
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,PauSat_noproof,default,5000.01,timeout (wallclock),UNKNOWN,0.022336,complete,--,None,None,None,None,False,PauSat_noproof
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Relaxed_LCMDCBDL,default,5000.04,timeout (wallclock),UNKNOWN,0.0173629,complete,--,None,None,None,None,False,Relaxed
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.02,timeout (wallclock),UNKNOWN,0.019991,complete,--,None,None,None,None,False,Relaxed_newTech
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,SLIME,default,5000.01,timeout (wallclock),UNKNOWN,0.0178629,complete,--,None,None,None,None,False,SLIME
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,4999.96,timeout (cpu),UNKNOWN,0.0195001,complete,--,None,None,None,None,False,Undominated16
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0183381,complete,--,None,None,None,None,False,Undominated24
