benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/ps_300_312_20.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,3873.79,complete,SAT-VERIFIED,0.0183311,--
sat/ps_300_312_20.cnf.bz2,exp_V_L_MLD_CBT_DL,default,930.566,complete,SAT-VERIFIED,0.0223251,--
sat/ps_300_312_20.cnf.bz2,exp_V_MLD_CBT_DL,default,1450.56,complete,SAT-VERIFIED,0.0298291,--
sat/ps_300_312_20.cnf.bz2,glucose3.0,proofs,896.849,complete,SAT-VERIFIED,0.0200789,--
sat/ps_300_312_20.cnf.bz2,upGlucose-3.0_PADC,default,4.87399,complete,SAT-VERIFIED,0.015362,--
sat/ps_300_314_20.cnf.bz2,CaDiCaL-sc2020,default,104.765,complete,SAT-VERIFIED,0.021982,--
sat/ps_300_314_20.cnf.bz2,DurianSat,default,524.353,complete,SAT-VERIFIED,0.022009,--
sat/ps_300_314_20.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,2578.33,complete,SAT-VERIFIED,0.0232461,--
sat/ps_300_314_20.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,409.922,complete,SAT-VERIFIED,0.0160519,--
sat/ps_300_314_20.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,1049.18,complete,SAT-VERIFIED,0.0247989,--
sat/ps_300_314_20.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,930.685,complete,SAT-VERIFIED,0.0191041,--
sat/ps_300_314_20.cnf.bz2,Kissat-sc2020-default,default,3.251,complete,SAT-VERIFIED,0.0118781,--
sat/ps_300_314_20.cnf.bz2,Kissat-sc2020-sat,default,4.05242,complete,SAT-VERIFIED,0.00912811,--
sat/ps_300_314_20.cnf.bz2,Kissat-sc2020-unsat,default,2.44355,complete,SAT-VERIFIED,0.01109,--
sat/ps_300_314_20.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,1642.36,complete,SAT-VERIFIED,0.027697,--
sat/ps_300_314_20.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,1104.31,complete,SAT-VERIFIED,0.0227789,--
sat/ps_300_314_20.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,767.572,complete,SAT-VERIFIED,0.0236449,--
sat/ps_300_314_20.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,1215.97,complete,SAT-VERIFIED,0.022632,--
sat/ps_300_314_20.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,3787.45,complete,SAT-VERIFIED,0.0224259,--
sat/ps_300_314_20.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,3663.25,complete,SAT-VERIFIED,0.025766,--
sat/ps_300_314_20.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,1738.63,complete,SAT-VERIFIED,0.023734,--
sat/ps_300_314_20.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,2363.07,complete,SAT-VERIFIED,0.0152291,--
sat/ps_300_314_20.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,890.053,complete,SAT-VERIFIED,0.019505,--
sat/ps_300_314_20.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,2307.55,complete,SAT-VERIFIED,0.02619,--
sat/ps_300_314_20.cnf.bz2,Maple_CM+dist,default,836.638,complete,SAT-VERIFIED,0.0231729,--
sat/ps_300_314_20.cnf.bz2,Maple_CM+dist+sattime2s+-,default,1639.81,complete,SAT-VERIFIED,0.023499,--
sat/ps_300_314_20.cnf.bz2,Maple_CM+dist+simp2--,default,357.492,complete,SAT-VERIFIED,0.0232701,--
sat/ps_300_314_20.cnf.bz2,Maple_CMused+dist,default,507.551,complete,SAT-VERIFIED,0.0349519,--
sat/ps_300_314_20.cnf.bz2,Maple_mix,default,785.328,complete,SAT-VERIFIED,0.0252619,--
sat/ps_300_314_20.cnf.bz2,Maple_simp,default,703.145,complete,SAT-VERIFIED,0.0259119,--
sat/ps_300_314_20.cnf.bz2,ParaFROST,default,1709.75,complete,SAT-VERIFIED,0.0222329,--
sat/ps_300_314_20.cnf.bz2,ParaFROST_CBT,default,1789.2,complete,SAT-VERIFIED,0.018992,--
sat/ps_300_314_20.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0253051,TIMEOUT
sat/ps_300_314_20.cnf.bz2,PauSat_noproof,default,5000.11,timeout (wallclock),UNKNOWN,0.017759,TIMEOUT
sat/ps_300_314_20.cnf.bz2,Relaxed_LCMDCBDL,default,598.144,complete,SAT-VERIFIED,0.024001,--
sat/ps_300_314_20.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,522.279,complete,SAT-VERIFIED,0.0148869,--
sat/ps_300_314_20.cnf.bz2,SLIME,default,2461.62,complete,SAT-VERIFIED,0.020722,--
sat/ps_300_314_20.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,2514.06,complete,SAT-VERIFIED,0.0191291,--
sat/ps_300_314_20.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,2517.31,complete,SAT-VERIFIED,0.0208809,--
sat/ps_300_314_20.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,2517.37,complete,SAT-VERIFIED,0.018979,--
sat/ps_300_314_20.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,2870.97,complete,SAT-VERIFIED,0.0232491,--
sat/ps_300_314_20.cnf.bz2,cadical-alluip,default,90.5435,complete,SAT-VERIFIED,0.019087,--
sat/ps_300_314_20.cnf.bz2,cadical-alluip-trail,default,92.7077,complete,SAT-VERIFIED,0.0182561,--
sat/ps_300_314_20.cnf.bz2,cadical-trail,default,92.6568,complete,SAT-VERIFIED,0.024301,--
sat/ps_300_314_20.cnf.bz2,cryptominisat-ccnr,default,291.277,complete,SAT-VERIFIED,0.0230881,--
sat/ps_300_314_20.cnf.bz2,cryptominisat-ccnr-lsids,default,2146.85,complete,SAT-VERIFIED,0.0254769,--
sat/ps_300_314_20.cnf.bz2,cryptominisat-walksat,default,287.877,complete,SAT-VERIFIED,0.014936,--
sat/ps_300_314_20.cnf.bz2,exp_L_MLD_CBT_DL,default,365.245,complete,SAT-VERIFIED,0.025507,--
sat/ps_300_314_20.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,517.443,complete,SAT-VERIFIED,0.02744,--
sat/ps_300_314_20.cnf.bz2,exp_V_L_MLD_CBT_DL,default,366.573,complete,SAT-VERIFIED,0.023969,--
sat/ps_300_314_20.cnf.bz2,exp_V_MLD_CBT_DL,default,1624.73,complete,SAT-VERIFIED,0.027501,--
sat/ps_300_314_20.cnf.bz2,glucose3.0,proofs,1031.69,complete,SAT-VERIFIED,0.021103,--
sat/ps_300_314_20.cnf.bz2,upGlucose-3.0_PADC,default,4.84791,complete,SAT-VERIFIED,0.0134311,--
sat/ps_300_322_20.cnf.bz2,CaDiCaL-sc2020,default,241.625,complete,SAT-VERIFIED,0.021845,--
sat/ps_300_322_20.cnf.bz2,DurianSat,default,479.819,complete,SAT-VERIFIED,0.0161121,--
sat/ps_300_322_20.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,956.084,complete,SAT-VERIFIED,0.0204899,--
sat/ps_300_322_20.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,2922.43,complete,SAT-VERIFIED,0.018775,--
sat/ps_300_322_20.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,1752.93,complete,SAT-VERIFIED,0.0235771,--
sat/ps_300_322_20.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,1908.9,complete,SAT-VERIFIED,0.019945,--
sat/ps_300_322_20.cnf.bz2,Kissat-sc2020-default,default,3.00641,complete,SAT-VERIFIED,0.011449,--
sat/ps_300_322_20.cnf.bz2,Kissat-sc2020-sat,default,5.7352,complete,SAT-VERIFIED,0.010804,--
sat/ps_300_322_20.cnf.bz2,Kissat-sc2020-unsat,default,2.68251,complete,SAT-VERIFIED,0.021864,--
sat/ps_300_322_20.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,3176.39,complete,SAT-VERIFIED,0.0320329,--
sat/ps_300_322_20.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,603.501,complete,SAT-VERIFIED,0.022827,--
sat/ps_300_322_20.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,247.027,complete,SAT-VERIFIED,0.0221859,--
sat/ps_300_322_20.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,73.9534,complete,SAT-VERIFIED,0.0233449,--
sat/ps_300_322_20.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,1801.13,complete,SAT-VERIFIED,0.021092,--
sat/ps_300_322_20.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,678.217,complete,SAT-VERIFIED,0.0211291,--
sat/ps_300_322_20.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,644.29,complete,SAT-VERIFIED,0.025077,--
sat/ps_300_322_20.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,1742.69,complete,SAT-VERIFIED,0.0245719,--
sat/ps_300_322_20.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,2583.66,complete,SAT-VERIFIED,0.0220109,--
sat/ps_300_322_20.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,1981.2,complete,SAT-VERIFIED,0.0323619,--
sat/ps_300_322_20.cnf.bz2,Maple_CM+dist,default,582.486,complete,SAT-VERIFIED,0.0240519,--
sat/ps_300_322_20.cnf.bz2,Maple_CM+dist+sattime2s+-,default,3037.73,complete,SAT-VERIFIED,0.0242749,--
sat/ps_300_322_20.cnf.bz2,Maple_CM+dist+simp2--,default,721.376,complete,SAT-VERIFIED,0.02697,--
sat/ps_300_322_20.cnf.bz2,Maple_CMused+dist,default,3184.67,complete,SAT-VERIFIED,0.023633,--
sat/ps_300_322_20.cnf.bz2,Maple_mix,default,526.187,complete,SAT-VERIFIED,0.022617,--
sat/ps_300_322_20.cnf.bz2,Maple_simp,default,2184.08,complete,SAT-VERIFIED,0.0237869,--
sat/ps_300_322_20.cnf.bz2,ParaFROST,default,2226.47,complete,SAT-VERIFIED,0.0236041,--
sat/ps_300_322_20.cnf.bz2,ParaFROST_CBT,default,2076.97,complete,SAT-VERIFIED,0.0283581,--
sat/ps_300_322_20.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0148451,TIMEOUT
sat/ps_300_322_20.cnf.bz2,PauSat_noproof,default,5000.02,timeout (wallclock),UNKNOWN,0.0195291,TIMEOUT
sat/ps_300_322_20.cnf.bz2,Relaxed_LCMDCBDL,default,738.436,complete,SAT-VERIFIED,0.0163511,--
sat/ps_300_322_20.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,488.83,complete,SAT-VERIFIED,0.0312661,--
sat/ps_300_322_20.cnf.bz2,SLIME,default,1458.84,complete,SAT-VERIFIED,0.0232931,--
sat/ps_300_322_20.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,3496.36,complete,SAT-VERIFIED,0.0175889,--
sat/ps_300_322_20.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,3520.64,complete,SAT-VERIFIED,0.0229809,--
sat/ps_300_322_20.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,3510.99,complete,SAT-VERIFIED,0.0235389,--
sat/ps_300_322_20.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,736.791,complete,SAT-VERIFIED,0.0361521,--
sat/ps_300_322_20.cnf.bz2,cadical-alluip,default,1097.61,complete,SAT-VERIFIED,0.0260181,--
sat/ps_300_322_20.cnf.bz2,cadical-alluip-trail,default,1104.05,complete,SAT-VERIFIED,0.018595,--
sat/ps_300_322_20.cnf.bz2,cadical-trail,default,313.86,complete,SAT-VERIFIED,0.015056,--
sat/ps_300_322_20.cnf.bz2,cryptominisat-ccnr,default,2139.62,complete,SAT-VERIFIED,0.0189459,--
sat/ps_300_322_20.cnf.bz2,cryptominisat-ccnr-lsids,default,279.206,complete,SAT-VERIFIED,0.025147,--
sat/ps_300_322_20.cnf.bz2,cryptominisat-walksat,default,3257.21,complete,SAT-VERIFIED,0.0220039,--
sat/ps_300_322_20.cnf.bz2,exp_L_MLD_CBT_DL,default,295.645,complete,SAT-VERIFIED,0.0340471,--
sat/ps_300_322_20.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,3773.69,complete,SAT-VERIFIED,0.0272439,--
sat/ps_300_322_20.cnf.bz2,exp_V_L_MLD_CBT_DL,default,287.867,complete,SAT-VERIFIED,0.0151821,--
sat/ps_300_322_20.cnf.bz2,exp_V_MLD_CBT_DL,default,3883.24,complete,SAT-VERIFIED,0.0197409,--
sat/ps_300_322_20.cnf.bz2,glucose3.0,proofs,833.899,complete,SAT-VERIFIED,0.026416,--
sat/ps_300_322_20.cnf.bz2,upGlucose-3.0_PADC,default,1258.99,complete,SAT-VERIFIED,0.01758,--
sat/schur-triples-7-60.cnf.bz2,CaDiCaL-sc2020,default,2837.27,complete,SAT-VERIFIED,0.026231,--
sat/schur-triples-7-60.cnf.bz2,DurianSat,default,205.15,complete,SAT-VERIFIED,0.0201261,--
sat/schur-triples-7-60.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,343.922,complete,SAT-VERIFIED,0.0346221,--
sat/schur-triples-7-60.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,215.543,complete,SAT-VERIFIED,0.022594,--
sat/schur-triples-7-60.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,154.092,complete,SAT-VERIFIED,0.020559,--
sat/schur-triples-7-60.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,226.044,complete,SAT-VERIFIED,0.0266891,--
sat/schur-triples-7-60.cnf.bz2,Kissat-sc2020-default,default,358.48,complete,SAT-VERIFIED,0.0230401,--
sat/schur-triples-7-60.cnf.bz2,Kissat-sc2020-sat,default,16.177,complete,SAT-VERIFIED,0.0170059,--
sat/schur-triples-7-60.cnf.bz2,Kissat-sc2020-unsat,default,659.635,complete,SAT-VERIFIED,0.024214,--
sat/schur-triples-7-60.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,156.071,complete,SAT-VERIFIED,0.0193819,--
sat/schur-triples-7-60.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,494.489,complete,SAT-VERIFIED,0.0165731,--
sat/schur-triples-7-60.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,176.918,complete,SAT-VERIFIED,0.0209041,--
sat/schur-triples-7-60.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,188.586,complete,SAT-VERIFIED,0.0197651,--
sat/schur-triples-7-60.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,160.866,complete,SAT-VERIFIED,0.0186171,--
sat/schur-triples-7-60.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,260.263,complete,SAT-VERIFIED,0.017395,--
sat/schur-triples-7-60.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,292.481,complete,SAT-VERIFIED,0.0239389,--
sat/schur-triples-7-60.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,101.936,complete,SAT-VERIFIED,0.021679,--
sat/schur-triples-7-60.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,182.233,complete,SAT-VERIFIED,0.033535,--
sat/schur-triples-7-60.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,66.1895,complete,SAT-VERIFIED,0.0194119,--
sat/schur-triples-7-60.cnf.bz2,Maple_CM+dist,default,265.228,complete,SAT-VERIFIED,0.0214071,--
sat/schur-triples-7-60.cnf.bz2,Maple_CM+dist+sattime2s+-,default,358.505,complete,SAT-VERIFIED,0.018653,--
sat/schur-triples-7-60.cnf.bz2,Maple_CM+dist+simp2--,default,129.531,complete,SAT-VERIFIED,0.0245521,--
sat/schur-triples-7-60.cnf.bz2,Maple_CMused+dist,default,273.704,complete,SAT-VERIFIED,0.0224211,--
sat/schur-triples-7-60.cnf.bz2,Maple_mix,default,114.271,complete,SAT-VERIFIED,0.017852,--
sat/schur-triples-7-60.cnf.bz2,Maple_simp,default,281.909,complete,SAT-VERIFIED,0.0209679,--
sat/schur-triples-7-60.cnf.bz2,ParaFROST,default,5000.02,timeout (wallclock),UNKNOWN,0.016608,TIMEOUT
sat/schur-triples-7-60.cnf.bz2,ParaFROST_CBT,default,2509.44,complete,SAT-VERIFIED,0.0185559,--
sat/schur-triples-7-60.cnf.bz2,PauSat,default,1252.32,complete,SAT-VERIFIED,0.0182201,--
sat/schur-triples-7-60.cnf.bz2,PauSat_noproof,default,1255.51,complete,SAT-VERIFIED,0.021067,--
sat/schur-triples-7-60.cnf.bz2,Relaxed_LCMDCBDL,default,179.257,complete,SAT-VERIFIED,0.0227759,--
sat/schur-triples-7-60.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,176.413,complete,SAT-VERIFIED,0.013907,--
sat/schur-triples-7-60.cnf.bz2,SLIME,default,211.837,complete,SAT-VERIFIED,0.025927,--
sat/schur-triples-7-60.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,556.152,complete,SAT-VERIFIED,0.0222079,--
sat/schur-triples-7-60.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,562.355,complete,SAT-VERIFIED,0.0217181,--
sat/schur-triples-7-60.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,553.489,complete,SAT-VERIFIED,0.0192399,--
sat/schur-triples-7-60.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,248.732,complete,SAT-VERIFIED,0.0188309,--
sat/schur-triples-7-60.cnf.bz2,cadical-alluip,default,30.1972,complete,SAT-VERIFIED,0.0213279,--
sat/schur-triples-7-60.cnf.bz2,cadical-alluip-trail,default,29.6229,complete,SAT-VERIFIED,0.018929,--
sat/schur-triples-7-60.cnf.bz2,cadical-trail,default,373.582,complete,SAT-VERIFIED,0.0233871,--
sat/schur-triples-7-60.cnf.bz2,cryptominisat-ccnr,default,388.721,complete,SAT-VERIFIED,0.0244699,--
sat/schur-triples-7-60.cnf.bz2,cryptominisat-ccnr-lsids,default,447.313,complete,SAT-VERIFIED,0.018298,--
sat/schur-triples-7-60.cnf.bz2,cryptominisat-walksat,default,394.616,complete,SAT-VERIFIED,0.020051,--
sat/schur-triples-7-60.cnf.bz2,exp_L_MLD_CBT_DL,default,124.707,complete,SAT-VERIFIED,0.017788,--
sat/schur-triples-7-60.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,1411.12,complete,SAT-VERIFIED,0.0271931,--
sat/schur-triples-7-60.cnf.bz2,exp_V_L_MLD_CBT_DL,default,117.569,complete,SAT-VERIFIED,0.0159239,--
sat/schur-triples-7-60.cnf.bz2,exp_V_MLD_CBT_DL,default,152.471,complete,SAT-VERIFIED,0.025757,--
sat/schur-triples-7-60.cnf.bz2,glucose3.0,proofs,1125.38,complete,SAT-VERIFIED,0.026389,--
sat/schur-triples-7-60.cnf.bz2,upGlucose-3.0_PADC,default,1433.94,complete,SAT-VERIFIED,0.031635,--
sat/schur-triples-7-90.cnf.bz2,CaDiCaL-sc2020,default,678.02,complete,SAT-VERIFIED,0.0182751,--
sat/schur-triples-7-90.cnf.bz2,DurianSat,default,1067.69,complete,SAT-VERIFIED,0.023214,--
sat/schur-triples-7-90.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,2322.58,complete,SAT-VERIFIED,0.0252441,--
sat/schur-triples-7-90.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,2340.1,complete,SAT-VERIFIED,0.0228111,--
sat/schur-triples-7-90.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,2385.5,complete,SAT-VERIFIED,0.0323549,--
sat/schur-triples-7-90.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,2981.12,complete,SAT-VERIFIED,0.021807,--
sat/schur-triples-7-90.cnf.bz2,Kissat-sc2020-default,default,455.957,complete,SAT-VERIFIED,0.018576,--
sat/schur-triples-7-90.cnf.bz2,Kissat-sc2020-sat,default,200.069,complete,SAT-VERIFIED,0.0208889,--
sat/schur-triples-7-90.cnf.bz2,Kissat-sc2020-unsat,default,5000.03,timeout (wallclock),UNKNOWN,0.026279,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.03,timeout (wallclock),UNKNOWN,0.027636,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.05,timeout (wallclock),UNKNOWN,0.0285931,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,2831.06,complete,SAT-VERIFIED,0.034874,--
sat/schur-triples-7-90.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,2128.34,complete,SAT-VERIFIED,0.0223789,--
sat/schur-triples-7-90.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,2655.39,complete,SAT-VERIFIED,0.0302361,--
sat/schur-triples-7-90.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,1284.07,complete,SAT-VERIFIED,0.0313181,--
sat/schur-triples-7-90.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,1403.82,complete,SAT-VERIFIED,0.031188,--
sat/schur-triples-7-90.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,1227.27,complete,SAT-VERIFIED,0.0199211,--
sat/schur-triples-7-90.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,2523.84,complete,SAT-VERIFIED,0.0249489,--
sat/schur-triples-7-90.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,588.838,complete,SAT-VERIFIED,0.0218469,--
sat/schur-triples-7-90.cnf.bz2,Maple_CM+dist,default,1492.45,complete,SAT-VERIFIED,0.123988,--
sat/schur-triples-7-90.cnf.bz2,Maple_CM+dist+sattime2s+-,default,1512.5,complete,SAT-VERIFIED,0.0177329,--
sat/schur-triples-7-90.cnf.bz2,Maple_CM+dist+simp2--,default,2028.16,complete,SAT-VERIFIED,0.0219751,--
sat/schur-triples-7-90.cnf.bz2,Maple_CMused+dist,default,5000.03,timeout (wallclock),UNKNOWN,0.025965,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,Maple_mix,default,1316.67,complete,SAT-VERIFIED,0.032839,--
sat/schur-triples-7-90.cnf.bz2,Maple_simp,default,2399.25,complete,SAT-VERIFIED,0.0329031,--
sat/schur-triples-7-90.cnf.bz2,ParaFROST,default,5000.09,timeout (wallclock),UNKNOWN,0.025493,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,ParaFROST_CBT,default,5000.02,timeout (wallclock),UNKNOWN,0.019391,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,PauSat,default,5000.02,timeout (wallclock),UNKNOWN,0.03031,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,PauSat_noproof,default,5000.02,timeout (wallclock),UNKNOWN,0.0271899,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,Relaxed_LCMDCBDL,default,1114.68,complete,SAT-VERIFIED,0.0217011,--
sat/schur-triples-7-90.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,676.593,complete,SAT-VERIFIED,0.0231201,--
sat/schur-triples-7-90.cnf.bz2,SLIME,default,1075.73,complete,SAT-VERIFIED,0.0186969,--
sat/schur-triples-7-90.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0340179,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0150909,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0230729,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,2394.49,complete,SAT-VERIFIED,0.0250999,--
sat/schur-triples-7-90.cnf.bz2,cadical-alluip,default,308.807,complete,SAT-VERIFIED,0.0180351,--
sat/schur-triples-7-90.cnf.bz2,cadical-alluip-trail,default,301.38,complete,SAT-VERIFIED,0.021353,--
sat/schur-triples-7-90.cnf.bz2,cadical-trail,default,291.858,complete,SAT-VERIFIED,0.033475,--
sat/schur-triples-7-90.cnf.bz2,cryptominisat-ccnr,default,485.148,complete,SAT-VERIFIED,0.0256601,--
sat/schur-triples-7-90.cnf.bz2,cryptominisat-ccnr-lsids,default,183.403,complete,SAT-VERIFIED,0.03995,--
sat/schur-triples-7-90.cnf.bz2,cryptominisat-walksat,default,258.984,complete,SAT-VERIFIED,0.0222891,--
sat/schur-triples-7-90.cnf.bz2,exp_L_MLD_CBT_DL,default,2052.75,complete,SAT-VERIFIED,0.023398,--
sat/schur-triples-7-90.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0233411,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,exp_V_L_MLD_CBT_DL,default,2012.82,complete,SAT-VERIFIED,0.026494,--
sat/schur-triples-7-90.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.05,timeout (wallclock),UNKNOWN,0.0321161,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,glucose3.0,proofs,5000.07,timeout (wallclock),UNKNOWN,0.0296941,TIMEOUT
sat/schur-triples-7-90.cnf.bz2,upGlucose-3.0_PADC,default,5000.03,timeout (wallclock),UNKNOWN,0.029479,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,CaDiCaL-sc2020,default,4152.55,complete,UNSAT,5727.17,--
sat/size_4_5_5_i000_w31_r9.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0202299,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.1,timeout (wallclock),UNKNOWN,0.0264141,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.02,timeout (wallclock),UNKNOWN,0.025797,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.02,timeout (wallclock),UNKNOWN,0.0209021,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.11,timeout (wallclock),UNKNOWN,0.0159929,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Kissat-sc2020-default,default,2175.37,complete,UNSAT,3182.8,--
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Kissat-sc2020-sat,default,2809.72,complete,UNSAT,4413.46,--
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Kissat-sc2020-unsat,default,1318.9,complete,UNSAT,1800.85,--
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.04,timeout (wallclock),UNKNOWN,0.016932,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.03,timeout (wallclock),UNKNOWN,0.021294,TIMEOUT
