3f266eb6ee4251b947c582f7c6a59d67 unsat 38.795 timeout timeout 638.244 timeout failed
02627689047d06fbb642eef14768d751 unsat 14.377 failed unknown 46.704 18.51 failed
e8466aed73739b7d020a52c81a4ebad2 unsat 20.043 241.862 unknown 41.971 19.094 failed
310c8feaba5b17320db0b224bfb9478b unsat 22.116 246.623 unknown 43.559 22.878 failed
d9f5fe87dfb9d09fab79247f1a5b4e38 unsat 23.32 failed unknown 22.75 20.077 failed
a5d5c8ce132b1fc0e11ccd557c61bd5c unsat 25.747 failed unknown 28.7 19.331 failed
5d65c8ec63b606c54ed75f0f3e0529e6 unsat 31.578 280.868 unknown 29.625 20.058 failed
5d357f1e4b5abc96c90d305f629edd5c unsat 27.149 222.651 unknown 41.13 21.142 failed
6d9b2fef1a2d5d26c96d654d1d85d06d sat 6.151 61.588 unknown 53.74 22.81 97.762
817ce8d840cd29ce88294362ec9a3a5a sat 7.908 112.336 unknown 111.223 20.19 96.527
a91177361e567d8d16ecb7b847471860 sat 6.402 failed unknown 43.493 16.488 54.626
bcdd0116493e34c147aeb8434c6f1109 sat 6.534 failed unknown 45.941 17.492 47.183
2c5452e8b90e57f4e0900438ff749f20 sat 6.412 failed unknown 55.419 20.81 80.628
049072033960eab882a3b0933d414f36 unsat 29.93 747.481 timeout timeout 28.329 failed
5880595d26c032ea3f58c8bfacf19754 unknown timeout failed timeout timeout timeout failed
2c7e530bd383ed94fd6da30cbe5d146f unknown timeout timeout timeout timeout timeout failed
268786234185b8a93051bee4efaad466 unknown timeout failed timeout timeout timeout timeout
7882d223c35d697cb9e069b37bac4349 unknown timeout timeout timeout timeout timeout failed
b26e88b9b0d4b6f9e6ae95efe0b8df02 sat 2.317 39.683 timeout 22.952 9.878 8.816
2115182958f6cfb5a172a24f989b86dd unsat 292.965 failed timeout 345.274 388.923 failed
faea4b579b0010b32f001ac4b5b9415a unsat 34.246 failed timeout timeout 39.387 failed
9e4ca1fd351c9bcdd837bd19f96a25bf unsat 93.02 failed timeout 370.875 57.119 failed
7a955f7b50c9e274fdd477006a02d609 sat 17.149 56.359 timeout 56.081 13.075 29.355
6eb1a684231ecfd5ba0617abfaa2c632 sat 65.621 failed timeout 371.502 49.697 234.167
245e9b5cdf197b523d57f35ac2fcb303 unsat 2.039 failed 24.46 111.925 46.943 failed
dddf7932f1305a4dc37ba81d0a5c6889 sat 112.019 975.791 timeout 249.214 18.137 timeout
744199dff0b9d2fc6f3f5b73d0f924c1 unsat 33.344 367.28 timeout 160.634 91.072 failed
b400f2362d15334aa6d05ef99e315fc1 unsat timeout failed timeout 7.847 8.895 timeout
1401185fe7e0a5f1139ff4755d65a089 unsat 28.285 112.393 269.62 237.225 62.062 failed
d2928758b3edd17ebde60f158c520442 unsat timeout timeout timeout timeout 598.198 failed
a977b9a5632108a51c303a648144f5e9 unsat 104.727 timeout timeout timeout 781.136 timeout
931a63080ec1b4a034b0bf3aa4edd6c8 unsat 60.636 690.964 timeout timeout 406.251 failed
7e2cceaad4188bcf9a915ebff0835157 unsat 90.526 timeout timeout timeout 797.323 timeout
47b7849bdc0eefee88c791a9ced970af unsat 114.569 timeout timeout timeout 994.144 failed
8abb66e873f3f161eaa26ea46c52987e unsat 82.537 timeout timeout timeout 672.366 failed
08abbb56b2345b2da7af8866a4e8ad44 unsat 98.609 805.482 timeout timeout timeout timeout
3354c5f91c523cfc42dab6a40129d102 sat 584.902 73.92 timeout 955.107 timeout failed
849878639fdefb334f90392a4cfc1548 sat 84.447 68.128 timeout 21.303 16.484 97.553
1446548d272c0b28fb40225c50d743a5 sat 250.943 56.697 timeout 73.78 39.41 639.619
602a8ce027e4e0fb19f782c576516bb7 sat 144.942 55.66 timeout 71.843 9.057 771.977
9c43b8ab458d810c54ea7e5d3a967fc0 sat 50.641 282.822 timeout 61.977 60.815 failed
885a46fd38d5cb4388406ee286babc5e sat 47.822 75.174 timeout 166.409 21.146 152.668
84ee8c52086baae8850e88cde56f4af9 sat 32.6 48.262 timeout 255.684 52.263 442.993
3c0e26a50e17f2aee72383f5dfe81ee4 sat 27.213 79.663 timeout 116.902 85.319 229.058
e7a41d4d4a3a68de583fa98376bf43f2 sat 142.932 74.95 timeout 68.309 33.02 503.824
6fc6c472b92f70f845c8d75c8268d44a sat 99.062 62.977 timeout 196.624 40.406 156.766
b51583e32432c5778c7e3e996c3bfeba sat 6.236 68.829 timeout 14.003 6.168 9.293
09f4f1e3047315b5ef2690fffb7ccf7a unknown timeout failed timeout timeout timeout failed
77d8d18a001b2f7ae4208299ddcf1422 sat 39.397 failed timeout timeout 30.647 failed
0151bedac526ee195bc52e4134cd80e7 sat 42.222 timeout timeout timeout 30.289 failed
796f0662f0c7b23a00dec660d6622806 sat 39.218 timeout timeout timeout 31.217 failed
90d6cb8b040b5ad926248e8a75c0fb07 sat 42.946 471.03 timeout timeout 259.254 failed
d39f5c2474124910a607eb378b9f0bc3 sat 10.108 failed timeout 21.01 12.545 8.203
8b31606e10656ff7eb2936262b647443 sat 3.14 32.592 157.58 7.685 7.007 7.323
651ba27349b792ee6abdf5ab8e7a14a0 sat 669.383 failed timeout timeout 614.412 failed
70a8711118d4eaf15674ebc71bfb7c35 sat 66.981 179.593 timeout 728.427 45.972 432.257
cdd89d1b9259dcf26d4a53ba94041e93 sat 39.917 timeout timeout 217.687 11.606 49.292
fb79263d8e6bba39c3b3476ffff425d1 sat 6.274 failed 0.25 49.875 23.125 498.789
dea81beed9d7eb7447d94ae7db0b1842 sat 22.86 failed 0.74 138.884 24.625 331.29
11f7856b53db9263e48e81a61b0573fd sat 12.92 failed timeout 64.969 13.209 44.49
27f890d3aa346aaa55a31b63ebd4952c unsat 18.09 357.646 timeout failed 15.927 timeout
b14723fd0acbb7a5b497c4ddb4e3d813 sat 295.976 failed unknown timeout 150.887 196.302
db5739060cc056b6b4733e4527bb630c unsat 15.638 timeout timeout 138.125 14.758 failed
687d3ac645f05ea381091ab1536bd24a unsat 385.345 timeout timeout timeout timeout timeout
4a3bee9d892a695c3d63191f4d1fbdff unsat 393.036 timeout timeout timeout timeout timeout
f421f53b4a01716170fd51e614b58d4c unknown timeout timeout timeout timeout timeout failed
6d04eefb847e8a70fdf3394c22cc794c unsat timeout 117.254 timeout timeout timeout failed
17b54dc4971c1a5f907b5b9de801c1c6 unsat 74.345 timeout unknown 298.695 117.793 failed
db480ef956c6e29f7aa1b4ba155cfa75 unsat 26.351 205.05 unknown 81.631 27.471 failed
c947949387613c61a2553098319d9da1 unknown timeout timeout timeout timeout timeout timeout
8356e57e0e64b86e28bedb6aff099c96 unknown timeout timeout timeout timeout timeout timeout
0b348eb6b61e4f0026437fda402c9b62 sat 3.561 71.542 timeout 83.92 18.819 28.334
bc3c20b0d585bbea7c6d97d4ae056fc4 unknown timeout timeout unknown timeout timeout failed
e85b6cb3e2751d5c80559433ba1adf06 sat 4.83 timeout unknown 150.128 failed 194.21
21fc09c6badfc60aaa85cae664023cc6 unknown timeout failed unknown timeout timeout failed
df8884c93686aa1f0fe4ba12b5a98bde sat 6.125 timeout unknown 168.393 40.778 26.808
c99fbb392c6adaf2835a455b1818e8e2 unknown timeout timeout unknown timeout timeout failed
3c1252e11adea78ca57afd0f9ed8f8fe sat 6.621 failed unknown 372.634 45.073 615.396
2a3365659589da4f9812e5d96d3935b0 unknown timeout failed unknown timeout timeout failed
ae17bcd042e6140aa72a2cd9f4c42b9c sat 7.859 timeout unknown 393.65 43.957 failed
d5d2c97e5135a7468d11a6e1aca5121c unknown timeout timeout unknown timeout timeout timeout
dcdfb7b6a5e319f915449dcb2464304d sat 8.078 failed unknown 961.205 25.871 43.743
7af73f846548141cc97b8a149a20bfbf sat 13.432 failed unknown timeout 157.254 failed
8c70a8d5d537e2c49a58d3c3787ca602 unsat 17.617 363.108 180.29 timeout 69.135 failed
ead8aa0e85eff93a71d805067f106d07 unsat 136.26 failed 534.44 timeout 576.586 timeout
3e9ce48792c9a6e1727393f09c28fad3 unsat 152.837 failed timeout timeout 568.441 failed
a5e35f56e307070fc85c7dfadacd377e unsat 27.823 174.642 523.72 388.866 62.913 failed
7a13ffe9546cc7dfabdedebb64700e8a unsat 23.516 128.326 122.86 144.023 49.37 failed
2c216cf84cc3a61aaa6d7e6afaeaf5af unsat 27.981 145.92 166.27 241.108 62.562 failed
366397b26e0b86f275f5f4b827bde95e unsat 27.37 156.146 75.9 383.851 55.683 failed
16d83e40878ebec355597e0edb0e0c72 unsat 27.203 211.677 180.08 510.041 67.566 failed
16b9e9e007133b818ec1f0868613d534 unsat 25.094 124.673 100.97 241.023 51.73 failed
d55033d9dc6c92861ae6b099870322d3 sat 41.637 failed 1.15 109.012 121.187 timeout
c5e7e5564e9c70329212c6bd040f30ba unknown timeout failed timeout timeout timeout failed
fb852d4b14865a562c1a38a77c8517d1 sat 18.847 failed timeout 190.513 31.692 27.094
